Volt,Volt
-320,-5.2
-320,-5.4
68,-5.4
52,-5.4
52,-5.4
-328,-5.4
-320,-5.4
-328,-5.4
-328,-5.4
-324,-5.4
-324,-5.4
-320,-5.2
-320,-5.2
-324,-5.4
-320,-5.2
-320,-5.2
-320,-5.2
-204,-5.2
52,-5.4
52,-5.4
-332,-5.2
-328,-5.4
-328,-5.4
-324,-5.4
-324,-5.2
-324,-5.2
-320,-5.2
-320,-5.4
-324,-5.2
-320,-5
-320,-5.2
-320,-5.2
-320,-5
48,-5
56,-5.2
52,-5.2
-332,-5.2
-328,-5
-328,-5.2
-324,-5.2
-324,-5
-320,-5.2
-320,-5
-320,-5
-320,-5
-320,-5
-320,-5
-320,-5
-268,-5
60,-5
52,-5
52,-5
-328,-5
-320,-5.2
-324,-5
-320,-5
-328,-5
-320,-5
-320,-4.8
-320,-5
-320,-5
-320,-4.8
-320,-4.8
-320,-4.8
-136,-4.8
56,-5
52,-5
-328,-5
-320,-5
-324,-5
-320,-5
-320,-5
-320,-4.8
-320,-4.8
-320,-5
-320,-4.8
-320,-4.8
-320,-4.8
-320,-4.8
-320,-4.8
60,-4.8
56,-4.8
52,-4.8
-328,-4.8
-324,-4.8
-324,-4.8
-320,-4.8
-320,-4.8
-320,-4.8
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.8
-320,-4.6
-320,-4.6
-156,-4.6
56,-4.8
56,-4.8
52,-4.8
-320,-4.8
-320,-4.6
-320,-4.8
-320,-4.8
-320,-4.8
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
60,-4.6
60,-4.6
56,-4.6
-332,-4.6
-324,-4.8
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-316,-4.6
-320,-4.6
-320,-4.6
-316,-4.6
-320,-4.4
-192,-4.6
60,-4.6
56,-4.6
56,-4.6
-328,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.4
-320,-4.6
-320,-4.4
-320,-4.4
-320,-4.4
-320,-4.6
-52,-4.4
56,-4.4
56,-4.6
52,-4.6
-328,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.4
-316,-4.4
-316,-4.4
-320,-4.4
-316,-4.4
-316,-4.4
-304,-4.6
60,-4.2
60,-4.4
56,-4.4
-336,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.6
-320,-4.4
-320,-4.4
-320,-4.4
-316,-4.2
-316,-4.4
-316,-4.2
-316,-4.2
-56,-4.2
60,-4.4
60,-4.6
56,-4.4
-324,-4.4
-320,-4.6
-320,-4.4
-320,-4.6
-320,-4.6
-324,-4.4
-320,-4.2
-316,-4.4
-316,-4.2
-316,-4.2
-312,-4.4
-312,-4.2
68,-4.4
60,-4.4
56,-4.4
56,-4.2
-320,-4.2
-320,-4.4
-320,-4.2
-320,-4.4
-320,-4.2
-312,-4.2
-316,-4.2
-316,-4.2
-316,-4.2
-312,-4.2
-312,-4.2
-96,-4.2
60,-4.2
60,-4.4
56,-4.2
-328,-4.2
-320,-4.2
-320,-4.4
-320,-4.2
-320,-4.2
-320,-4.2
-316,-4.2
-316,-4.2
-316,-4.2
-312,-4.2
-312,-4.2
-316,-4.2
68,-4.2
60,-4.2
56,-4.2
56,-4.2
-324,-4.2
-320,-4.2
-320,-4.2
-320,-4.2
-320,-4.2
-316,-4.2
-316,-4.2
-312,-4.2
-312,-4.2
-312,-4.2
-312,-4
-180,-4
64,-4.2
60,-4.2
56,-4.2
56,-4.2
-324,-4.2
-320,-4.2
-320,-4.2
-316,-4.2
-316,-4.2
-312,-4.2
-316,-4
-312,-4.2
-312,-4
-312,-4.2
-312,-4
68,-4
64,-3.8
60,-3.8
56,-3.8
-312,-4.2
-324,-4
-320,-4.2
-320,-4
-316,-4
-316,-4
56,-3.8
56,-4
-328,-4.2
-320,-4
-320,-3.8
-320,-3.8
-320,-3.8
-316,-3.8
-316,-3.8
-316,-4.2
-312,-4
-312,-3.8
-312,-3.8
72,-3.8
60,-3.8
60,-3.8
56,-4
56,-3.8
-328,-3.8
-320,-3.8
-320,-3.8
-316,-3.8
-316,-3.8
-312,-3.8
-312,-3.8
-312,-4
-312,-3.8
-312,-3.8
-312,-3.6
64,-3.6
60,-3.8
60,-3.8
56,-3.8
52,-3.8
-324,-3.8
-320,-3.8
-320,-3.6
-316,-3.6
-316,-3.6
-316,-3.6
-312,-3.6
-312,-3.8
-312,-3.8
-312,-3.6
68,-3.6
68,-3.6
60,-3.6
56,-3.6
56,-3.6
-336,-3.6
-320,-3.6
-320,-3.4
-320,-3.4
-316,-3.4
-316,-3.6
-316,-3.4
-312,-3.8
-312,-3.8
-312,-3.4
-312,-3.4
68,-3.4
60,-3.4
60,-3.4
56,-3.4
56,-3.6
-328,-3.4
-320,-3.4
-320,-3.4
-320,-3.4
-316,-3.4
-316,-3.4
-312,-3.4
-312,-3.8
-312,-3.4
-312,-3.4
80,-3.4
64,-3.4
60,-3.4
60,-3.4
60,-3.4
56,-3.4
-320,-3.4
-320,-3
-320,-3.2
-320,-3.2
-316,-3.4
-316,-3.4
-312,-3.4
-312,-3.4
-312,-3.4
-312,-3.2
68,-3.2
68,-3.2
60,-3.4
60,-3.2
56,-3.4
56,-3.4
-324,-3.4
-320,-3.2
-320,-3.2
-316,-3.2
-316,-3.2
-316,-3
-316,-3.4
-312,-3.4
-312,-3.2
-312,-3.2
64,-3.2
60,-3.2
60,-3.2
56,-3.2
56,-3.2
-332,-3.2
-320,-3
-320,-3
-320,-3.2
-316,-3.2
-316,-3.2
-316,-3.2
-312,-3.4
-312,-3.2
-312,-3
68,-3.2
60,-3.2
60,-3
60,-3.2
60,-3.2
56,-3.2
-324,-3.2
-320,-3
-320,-3
-320,-3
-320,-3.2
-316,-3
-316,-3
-316,-3.2
-312,-3.2
-312,-3
68,-3.2
68,-3
60,-3.2
60,-3
56,-3
56,-3
-324,-2.8
-320,-3
-320,-3
-320,-3
-320,-2.8
-316,-3
-312,-2.8
-312,-3
-316,-3
68,-3
64,-3
60,-3
60,-3
60,-3
56,-3
-336,-3.2
-320,-3
-320,-3
-320,-2.8
-320,-3
-320,-2.8
-316,-3
-312,-3.2
-316,-3
-312,-3
68,-3
64,-3
60,-3
60,-2.8
60,-3
56,-3
-328,-2.6
-324,-2.8
-320,-2.8
-320,-3
-320,-2.8
-320,-3
-320,-2.6
-316,-3
-316,-3
72,-2.8
64,-2.8
60,-3
60,-2.8
60,-3
60,-2.8
56,-3
-324,-2.6
-320,-2.8
-320,-2.8
-320,-3
-320,-2.8
-320,-2.8
-316,-2.6
-312,-2.8
-316,-2.8
68,-2.8
64,-2.8
64,-2.8
60,-2.8
56,-2.8
56,-3
56,-2.6
-328,-2.8
-320,-2.6
-320,-2.8
-320,-2.6
-320,-2.6
-320,-2.6
-320,-3
-316,-2.8
76,-2.6
64,-2.6
60,-2.6
60,-2.6
60,-3
60,-2.8
56,-2.8
-332,-2.6
-324,-2.6
-324,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-316,-3
-316,-2.6
68,-2.6
64,-2.6
64,-2.6
60,-2.6
56,-2.6
56,-2.6
56,-2.6
-328,-2.6
-324,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-316,-2.6
-316,-2.8
72,-2.6
68,-2.6
64,-2.6
60,-2.6
60,-2.6
60,-2.6
56,-2.8
56,-2.6
-328,-2.6
-324,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-320,-2.6
-316,-2.6
-316,-2.6
68,-2.6
64,-2.6
60,-2.6
60,-2.6
60,-2.6
56,-2.6
56,-2.6
-340,-2.4
-324,-2.6
-324,-2.4
-320,-2.6
-320,-2.4
-320,-2.6
-320,-2.4
-316,-2.8
72,-2.6
64,-2.4
60,-2.6
60,-2.6
60,-2.6
56,-2.6
56,-2.6
56,-2.4
-328,-2.6
-324,-2.4
-320,-2.4
-320,-2.4
-320,-2.4
-320,-2.4
-320,-2.4
-316,-2.8
68,-2.6
64,-2.4
64,-2.4
60,-2.4
60,-2.4
60,-2.4
60,-2.4
56,-2.4
-328,-2.4
-324,-2.4
-320,-2.4
-320,-2.4
-320,-2.4
-320,-2.4
-316,-2.4
76,-2.4
68,-2.4
60,-2.4
60,-2.4
60,-2.4
60,-2.4
56,-2.4
56,-2.2
52,-2.4
-324,-2.4
-320,-2.2
-320,-2.4
-320,-2.2
-320,-2.4
-320,-2.4
-316,-2.2
68,-2.4
64,-2.4
60,-2.4
64,-2.2
60,-2.4
56,-2.4
56,-2.4
56,-2.2
-336,-2
-324,-2.2
-324,-2.2
-320,-2
-320,-2.2
-320,-2
-316,-2
80,-2.4
68,-2.2
64,-2
60,-2.2
60,-2
60,-2.2
56,-2.2
56,-1.8
52,-2
-332,-2
-324,-2
-324,-2
-320,-2
-320,-1.8
-320,-2
-320,-1.8
68,-2.4
64,-2
60,-1.8
52,-2
56,-2
56,-2
56,-2
56,-2
56,-2
-328,-1.8
-324,-1.8
-320,-1.8
-320,-1.8
-320,-1.8
-320,-1.6
80,-1.8
64,-1.8
64,-1.8
60,-1.8
60,-1.8
60,-1.8
56,-1.8
56,-1.6
56,-1.6
52,-1.8
-328,-1.6
-324,-1.6
-320,-1.6
-320,-1.6
-320,-1.6
-320,-1.6
68,-1.6
64,-1.6
60,-1.6
60,-1.6
56,-1.6
56,-1.6
56,-1.6
56,-1.6
56,-1.6
-336,-1.6
-324,-1.4
-324,-1.6
-320,-1.4
-320,-1.6
-320,-1.6
76,-1.4
60,-1.8
60,-1.6
60,-1.6
60,-1.4
56,-1.6
56,-1.6
56,-1.2
56,-1.4
56,-1.4
-332,-1.2
-324,-1.2
-320,-1.2
-320,-1.2
-320,-1.2
-320,-1.2
68,-1.2
60,-1.4
60,-1.2
60,-1.2
56,-1.2
56,-1.4
56,-1.2
56,-1.2
52,-1.2
52,-1.2
-328,-1.2
-324,-1.2
-320,-1.2
-320,-1.2
-320,-1.2
76,-1.2
60,-1
60,-1.2
60,-1.2
56,-1.2
56,-1.2
56,-1.2
56,-0.8
56,-1.2
52,-1.2
-324,-1
-328,-1
-324,-1
-320,-1
-320,-1.2
-320,-1
64,-0.8
60,-1.2
60,-1.2
56,-1
60,-1
56,-1.2
48,-1.2
56,-0.8
52,-1
52,-0.8
-336,-1.2
-328,-0.8
-324,-0.8
-320,-0.8
-320,-0.8
72,-0.8
60,-0.8
60,-1.2
56,-1
56,-0.8
56,-0.8
56,-0.8
56,-0.6
52,-0.8
52,-0.8
52,-0.8
-328,-0.8
-328,-0.6
-324,-0.8
-320,-0.8
-320,-0.6
64,-0.4
60,-0.4
56,-0.8
56,-0.8
56,-0.6
56,-0.8
56,-0.8
52,-0.6
52,-0.6
52,-0.8
52,-0.4
-332,-0.4
-324,-0.6
-320,-0.6
-320,-0.4
68,-0.4
60,-0.4
60,-0.4
56,-0.6
56,-0.6
56,-0.6
56,-0.4
60,-0.4
56,-0.4
52,-0.4
52,-0.4
-328,-0.4
-328,-0.4
-328,-0.4
-320,-0.4
-320,-0.4
64,-0.2
60,-0.2
60,-0.4
56,-0.4
56,-0.4
52,-0.4
52,-0.4
52,-0.2
52,-0.2
52,-0.2
52,-0.4
-336,-0.2
-328,-0.2
-324,0
-320,-0.2
76,-0.2
60,-0.2
56,0
56,-0.4
56,-0.2
52,-0.4
52,-0.2
52,0.2
52,-0.2
52,0
52,0
52,0
-332,0
-328,0
-324,0
-320,0
60,0
56,0
56,0.2
56,-0.2
56,0
52,0
52,0
48,0
52,0
52,0
52,0
52,0
-328,0.2
-328,0.2
-324,0.2
72,0.4
60,0.2
56,0.4
56,0.4
56,0
56,0
52,0
52,0.4
52,0.4
52,0.4
52,0.4
48,0.4
-328,0.4
-328,0.4
-324,0.4
-324,0.4
60,0.4
56,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.4
52,0.6
-336,0.4
-328,0.6
-328,0.6
72,0.6
56,0.4
52,0.6
52,0.6
52,0.2
52,0.4
52,0.4
52,0.8
52,0.6
52,0.6
52,0.8
48,0.8
48,0.8
-332,0.8
-328,0.8
-328,0.8
60,0.6
56,0.8
52,0.8
52,0.8
52,0.4
52,0.8
52,0.8
52,0.8
52,0.8
52,0.8
52,0.8
52,0.8
52,0.8
-332,0.8
-328,1
68,1
56,1
52,1
52,1.2
52,0.8
52,1
52,0.8
52,0.8
48,1.2
48,1
48,1
48,1
48,1
-336,1
-328,1.2
-328,1.2
56,1.2
52,1.2
52,1.2
52,1.2
52,1
52,1
52,1.2
48,1.2
52,1.2
48,1.2
48,1.2
48,1.2
48,1.2
-340,1.2
-332,1.2
64,1.2
52,1.2
52,1.2
52,1.2
52,1.4
48,1.2
52,1.2
52,1.2
48,1.2
48,1.2
48,1.4
48,1.2
48,1.4
48,1.4
-336,1.4
-328,1.4
56,1.4
52,1.4
52,1.4
52,1.4
48,1.2
52,1.4
48,1.2
48,1.4
44,1.4
48,1.4
44,1.4
44,1.4
48,1.4
48,1.6
-332,1.4
60,1.6
52,1.4
52,1.4
48,1.6
52,1.6
48,1.2
48,1.4
48,1.6
48,1.6
52,1.6
48,1.6
44,1.6
44,1.6
44,1.6
-328,1.6
-332,1.6
52,1.6
52,1.6
48,1.6
48,1.6
48,1.6
48,1.4
48,1.6
48,1.6
48,1.6
48,1.6
44,1.6
44,1.8
44,1.6
44,1.8
-340,1.6
52,1.8
52,1.8
48,1.8
48,1.8
48,1.8
48,1.8
48,1.6
48,1.6
44,1.8
44,1.6
44,1.8
44,1.8
44,1.8
44,1.8
44,1.8
-336,1.8
52,1.8
48,1.8
48,1.8
48,1.8
44,2
48,1.6
44,1.6
44,2
44,1.8
44,1.8
44,1.8
44,2
44,2
44,2
44,1.8
52,2
44,1.8
44,2
44,2
44,2
44,2
44,1.6
44,1.8
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,1.8
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
44,2
36,2
44,2
44,2
40,2
44,2
40,2
44,2
44,2
44,2
44,2.2
40,2
44,2
44,2
40,2
44,2
44,2
40,2
44,2
44,2
44,2.2
44,2
44,2
40,2.2
44,2.2
44,2.2
44,2.2
44,2
44,2.2
44,2.2
40,2.2
40,2.2
44,2
40,2
44,2
40,2.2
44,2.4
36,2.2
40,2.2
36,2.4
112,2.4
36,2.4
36,2.4
36,2.2
36,2.4
36,2.2
36,2.4
36,2.4
36,2.4
36,2.2
36,2.4
416,2.4
32,2.4
36,2.4
36,2.4
416,2.4
32,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
404,2.4
36,2.4
36,2.4
36,2.4
404,2.4
32,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.4
36,2.6
36,2.4
36,2.4
36,2.4
412,2.4
400,2.6
36,2.6
36,2.4
204,2.4
404,2.6
32,2.6
36,2.6
36,2.4
36,2.4
36,2.6
36,2.6
36,2.6
36,2.6
36,2.6
36,2.6
408,2.4
28,2.6
32,2.6
36,2.6
404,2.6
24,2.6
32,2.8
32,2.8
36,2.6
36,2.6
36,2.6
36,2.8
36,2.4
36,2.6
36,2.6
196,2.6
400,2.6
28,2.6
36,2.6
32,2.8
400,2.6
28,2.8
32,2.8
32,2.6
32,2.8
36,2.8
36,2.8
36,2.8
36,2.6
36,2.8
36,2.8
408,2.8
400,2.8
28,2.8
32,2.8
404,2.8
396,2.8
28,3
32,3
32,2.8
32,3
32,2.8
32,2.8
36,3
32,2.8
36,2.8
36,2.8
400,3
24,3
32,3
32,3
400,3
16,3
28,3
28,3
32,3
32,3
32,3
32,3.2
32,3
36,3
36,3
404,3
400,3
28,3.2
28,3.2
408,3
396,3
24,3.2
28,3.2
28,3
28,3.2
28,3
28,3.2
28,3.2
32,3
32,3.2
36,3
400,3.2
396,3.2
28,3.2
28,3.2
400,3.4
396,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
32,3.4
32,3.2
32,3.2
404,3.2
396,3.4
24,3.4
28,3.4
36,3.4
396,3.4
396,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
28,3.4
400,3.4
396,3.4
28,3.4
28,3.4
396,3.4
396,3.4
24,3.6
24,3.6
28,3.4
28,3.4
28,3.4
28,3.6
28,3.6
28,3.4
28,3.4
400,3.4
396,3.4
396,3.4
28,3.4
28,3.4
396,3.6
396,3.6
24,3.8
28,3.8
28,3.6
28,3.6
28,3.4
28,3.6
28,3.8
28,3.4
28,3.4
396,3.6
396,3.8
20,3.8
28,3.6
400,3.6
396,3.8
396,3.8
24,3.8
24,3.6
28,3.8
28,3.8
28,3.6
28,3.8
28,3.8
28,3.6
400,3.8
396,3.8
396,3.8
24,3.8
28,3.8
396,3.8
396,3.8
20,3.8
24,3.8
24,3.6
24,3.8
28,3.8
28,4
28,3.8
28,3.6
28,3.8
396,3.8
396,3.8
20,3.8
24,3.8
264,3.8
396,3.8
388,4
16,4.2
24,4
24,3.8
24,3.8
24,4
28,4
28,4
28,3.6
400,3.8
396,3.8
396,4
20,4
24,4
396,4
392,4
388,4
20,4.2
24,3.8
24,4
24,4.2
28,4.2
28,4
24,4
28,3.8
396,4.2
396,4.2
388,4
20,4
24,4.2
396,4.2
388,4.2
388,4.2
16,4.2
20,4
24,4.2
24,4.2
28,4.2
28,4.2
24,4.2
396,4
396,4
388,4.2
8,4.2
24,4.2
396,4.2
392,4.2
388,4.2
8,4.2
20,4.2
20,4.2
20,4.2
20,4.2
24,4.2
28,4.2
24,4
396,4.2
388,4.2
388,4.2
16,4.2
20,4.2
392,4.2
388,4.2
388,4.2
8,4.4
20,4
20,4.2
20,4.2
24,4.4
24,4.2
24,4.4
396,4.2
388,4.2
388,4.2
388,4.2
16,4.2
220,4.2
388,4.2
388,4.4
384,4.4
16,4.4
16,4.2
20,4.4
20,4.2
24,4.4
24,4.4
24,4.4
396,4.4
388,4.2
388,4.4
16,4.4
16,4.4
392,4.4
388,4.4
384,4.4
16,4.4
16,4.4
16,4.4
16,4.4
16,4.4
20,4.4
24,4.4
400,4.4
392,4.4
388,4.4
388,4.4
12,4.4
16,4.4
388,4.4
388,4.6
384,4.6
8,4.6
12,4.2
16,4.4
16,4.4
16,4.6
20,4.6
20,4.6
388,4.4
388,4.4
384,4.4
384,4.6
16,4.6
396,4.6
384,4.6
384,4.6
380,4.6
8,4.6
12,4.6
16,4.4
16,4.6
16,4.6
16,4.6
400,4.8
388,4.4
384,4.6
380,4.6
4,4.6
16,4.6
388,4.6
384,4.6
380,4.6
380,4.6
8,4.6
12,4.8
16,4.6
16,4.8
16,4.6
20,4.6
388,4.6
384,4.6
384,4.6
380,4.6
8,4.6
24,4.8
384,4.6
380,4.8
380,5
-4,5
8,4.6
12,4.8
16,4.6
16,4.8
16,4.8
396,4.8
384,4.6
384,4.8
380,4.6
4,4.8
12,5
388,4.8
380,5
380,4.8
380,5
0,5
8,4.8
8,5
12,4.8
16,5
16,4.8
388,5
380,5
380,5
380,5
4,5
12,5
388,5
380,5
380,5
376,5
4,4.8
8,5
8,5
16,5
12,5
396,5
380,5
380,5
380,5
376,5
8,5
96,5
384,5
380,5
376,5
372,5.2
4,5
8,5
8,5
8,5
12,5
384,5.2
380,5
380,5
376,5
0,5
8,5
340,5
380,5.2
376,5.2
372,5
-4,5.2
8,5.2
8,5
8,5.2
8,5.2
396,5.2
380,5
380,5.2
372,5
364,5.2
8,5.2
8,5.2
384,5.4
380,5.4
372,5.4
372,5.4
0,5
8,5.2
8,5.2
8,5.4
8,5.4
380,5.4
376,5.2
372,5.2
372,5.4
216,5.4
8,5.2
80,5.4
380,5.4
376,5.6
372,5.4
372,5.4
0,5.4
4,5.4
8,5.4
8,5.4
392,5.4
376,5.4
372,5.4
372,5.4
372,5.4
0,5.4
8,5.4
176,5.6
376,5.4
372,5.4
372,5.6
372,5.4
4,5.4
4,5.4
8,5.6
8,5.4
380,5.4
376,5.4
372,5.6
372,5.4
156,5.4
4,5.4
8,5.4
380,5.4
372,5.6
372,5.6
372,5.6
-8,5.4
0,5.6
4,5.4
8,5.6
388,5.6
376,5.4
372,5.4
372,5.4
372,5.4
0,5.6
4,5.6
8,5.6
380,5.8
372,5.6
372,5.6
368,5.6
-4,5.6
4,5.6
4,5.6
8,5.6
380,5.6
372,5.6
372,5.6
372,5.4
228,5.4
0,5.6
4,5.6
396,5.8
372,5.8
372,5.8
372,5.8
368,5.6
0,5.8
0,5.6
4,5.8
388,5.6
372,5.6
372,5.8
372,5.8
372,5.4
-4,5.6
0,5.8
4,5.8
380,5.8
372,5.8
372,5.8
368,5.8
368,5.8
0,5.8
0,5.8
4,5.8
376,5.8
372,5.8
372,5.8
368,5.8
360,5.8
-4,5.8
0,5.8
4,5.8
372,5.8
372,6
368,5.8
368,5.6
-8,5.8
0,5.8
0,5.8
384,5.8
372,5.8
368,5.8
368,5.8
364,5.6
-8,5.8
0,5.8
0,5.8
388,6
372,5.8
372,5.8
368,6
364,5.8
-8,5.8
0,5.8
0,6
372,5.8
372,5.8
368,5.8
364,5.8
364,5.6
-4,5.8
0,5.8
0,6
380,6
368,6
368,6
364,6
364,5.8
-4,6
0,5.8
380,6
372,6
368,5.8
364,5.8
364,6
40,5.8
-4,5.8
0,6
0,6
372,6
364,6
364,6
364,6
364,6
-4,6
-4,5.8
372,5.8
364,6
364,6
364,6
364,6
-8,6
-4,6
0,6.2
380,6.2
368,6.2
368,6.2
364,6.2
364,6
-16,6
-4,6
372,6.2
364,6.2
364,6
364,6
364,6
268,6
-8,6
-4,6.2
-4,6.2
376,6.2
364,6.2
364,6.2
364,6
364,6.2
-12,6.2
-4,6
368,6.2
364,6
364,6
364,6
360,6.2
-12,6
-8,6
-4,6.2
0,6.2
368,6.2
364,6.2
364,6.4
364,6.2
364,6.2
-8,6.2
372,6.2
364,6
364,6.2
364,6.2
364,6.2
360,6.2
-8,6.2
-8,6.2
-4,6.2
372,6.2
364,6.4
364,6.4
364,6
364,6.2
364,6.2
-8,6.2
364,6.2
364,6.2
360,6.2
360,6.2
356,6.2
-16,6.2
-8,6.2
-4,6.2
-4,6.2
368,6.4
364,6.4
364,6.4
364,6.2
360,6.2
-24,6.4
364,6.2
360,6.2
360,6.2
360,6.2
360,6.2
356,6.2
-12,6.2
-8,6.4
-8,6.2
-4,6.2
364,6.4
364,6.4
360,6.2
360,6.2
360,6.2
-16,6.2
364,6.2
360,6.2
360,6.2
356,6.2
356,6.2
-24,6.4
-8,6.2
-8,6.2
-8,6.4
380,6.4
364,6.4
360,6.6
356,6.2
360,6.4
356,6.2
364,6.2
360,6.2
356,6.2
356,6.2
356,6.2
356,6.2
-16,6.2
-12,6.4
-8,6.2
-8,6.4
364,6.4
360,6.6
360,6.6
356,6.2
360,6.2
356,6.2
356,6.2
356,6.2
356,6.2
356,6.2
356,6.2
68,6.2
-16,6.2
-12,6.2
-8,6.2
-8,6.2
364,6.2
360,6.2
356,6.2
360,6.2
356,6.2
356,6.2
356,6.2
352,6.2
356,6.2
352,6.2
352,6.2
-20,6.2
-16,6.2
-12,6.2
-8,6.2
368,6.2
360,6.2
360,6.2
356,6.2
356,6.2
356,6.2
356,6.2
352,6.2
356,6.4
352,6.4
352,6.4
348,6.4
-16,6.2
-12,6.2
-12,6.2
-8,6.2
364,6
360,6.2
356,6.2
356,6.2
356,6.2
352,6.2
-16,6.4
364,6.4
360,6.2
356,6.4
356,6.4
356,6.4
352,6.2
352,6.2
352,6.2
352,6.2
348,6.2
352,6.2
348,6.2
348,6.2
-20,6.2
-16,6.2
-16,6.2
356,6.4
356,6.4
352,6.4
352,6.2
352,6.4
352,6.2
352,6.2
348,6.2
348,6.2
348,6.2
352,6.2
348,6.2
-36,6.2
-20,6.2
-20,6.2
276,6.2
356,6.2
352,6.4
352,6.2
352,6.2
352,6.2
348,6.2
348,6.2
348,6.2
348,6.2
348,6
348,6.2
348,6.2
-24,6.2
-20,6.2
-16,6.2
356,6.2
352,6.4
348,6.4
348,6.2
348,6.2
348,6.2
348,6.2
348,6
348,6
348,6
348,6.2
348,6
348,6.2
-24,6.2
-20,6.2
-16,6.2
352,6.2
352,6.2
352,6.2
348,6.2
348,6.2
348,6.4
348,6.2
348,6
348,6.2
348,6
348,6
348,6.2
-40,6.2
-24,6.2
-24,6.2
356,6.2
352,6.2
348,6.4
348,6.2
348,6.2
348,6.2
348,6.2
348,6.2
348,6
344,6
348,6
348,6
344,6.2
-28,6.2
-24,6.2
-24,6.2
352,6.2
352,6.2
348,6.2
348,6.2
348,6.2
348,6.2
344,6
344,6
344,6
344,6
344,6
348,6
344,6
-28,6.2
-24,6.2
356,6.2
348,6.2
348,6.2
348,6.2
348,6.2
348,6.2
344,6.2
344,6.2
344,6
344,6
344,6
344,6
344,6.2
-36,6.2
-24,6.2
-24,6.2
352,6.2
348,6.2
348,6.2
344,6.2
344,6.4
344,6.2
344,6.2
344,6
344,6
344,5.8
344,6
344,6
344,6
-32,6
-24,6.2
236,6.2
348,6.2
348,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6
344,6
344,6
344,5.8
344,6
344,6
344,6
-28,6.2
-24,6.2
352,6.2
348,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6
344,6
344,5.8
344,6
344,6
-40,6
-28,6.2
-24,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6
344,6
344,6
340,5.8
340,6
340,6
-32,6
-28,6
352,6
344,6.2
344,6.2
344,6.2
344,6.2
344,6.2
344,6
344,6
340,5.8
344,6
340,5.8
336,5.8
344,6
340,6
-28,6
-28,6
344,6.2
344,6.2
344,6
344,6.2
344,6
344,6
344,6
344,5.8
340,5.8
340,5.8
340,5.8
340,5.8
336,5.8
-52,5.8
-28,6
220,6
344,6
344,6.2
344,6.2
344,6.2
344,6
344,6
340,6
344,5.8
340,5.8
340,5.8
344,5.8
336,5.8
340,6
-32,5.8
-28,5.8
348,6
344,6
344,5.8
344,6
340,6
336,6
340,5.8
340,5.8
340,5.8
340,5.8
336,5.8
336,5.8
336,5.8
336,5.8
-28,5.8
-28,6
344,6
344,6
344,6
340,6
340,6
336,6
340,5.8
336,5.8
340,5.8
340,5.8
336,5.8
336,5.8
336,5.8
-48,5.8
-28,5.8
292,6
344,5.8
340,5.8
340,6
336,6
336,5.8
336,5.8
336,5.8
340,5.8
336,5.6
336,5.6
336,5.6
336,5.8
336,5.8
-36,5.8
-28,5.8
344,5.8
340,5.8
336,6
336,5.8
336,5.8
336,5.8
336,5.8
336,5.8
336,5.6
336,5.6
336,5.6
336,5.6
336,5.6
336,5.8
-36,5.8
188,5.8
344,5.8
336,5.8
336,5.8
340,5.8
336,5.8
336,5.8
336,5.8
336,5.8
336,5.6
336,5.6
336,5.4
336,5.6
336,5.6
-44,5.6
-32,5.8
296,5.8
340,5.8
336,5.8
336,5.8
336,5.8
336,5.8
336,5.8
336,5.6
336,5.4
336,5.4
336,5.4
336,5.6
336,5.4
336,5.6
-40,5.8
-36,5.8
344,5.8
336,5.8
336,5.8
336,5.8
336,5.8
336,5.6
336,5.6
336,5.6
336,5.4
336,5.4
336,5.6
336,5.4
336,5.4
-40,5.6
-36,5.6
168,5.6
336,5.6
336,5.8
336,5.8
336,5.8
336,5.6
336,5.6
336,5.6
336,5.4
336,5.4
336,5.4
332,5.4
336,5.4
332,5.4
-40,5.4
-36,5.6
